id	type	age	metric1
6420	a	35	30.1594853927532
6421	a	38	23.1972569915114
6422	c	38	51.5092949861514
6423	c	33	76.3530727238309
6424	c	34	58.2891730213998
6425	c	34	15.0352623595376
6426	a	30	49.8916189629596
6427	a	32	57.7605186314037
6428	c	31	37.3741168584897
6429	a	33	46.4076806990354
6430	b	33	47.6527086518413
6431	b	34	64.4343825008142
6432	a	35	37.4484186350661
6433	c	34	48.5180552672311
6434	c	32	53.1371737761707
6435	c	33	32.7543930965723
6436	a	38	71.3397921301242
6437	c	29	71.9357416165321
6438	a	34	49.7481208250552
6439	b	36	35.5250771036222
6440	a	32	22.0131572333244
6441	c	36	71.3720187279014
6442	c	39	63.2765821319076
6443	a	34	59.8835956936458
6444	a	43	18.9085514643051
6445	b	37	38.0411547696158
6446	c	37	23.1147306505777
6447	b	34	66.1647130748113
6448	b	36	34.2982130972484
6449	b	35	65.5981589939648
6450	b	36	85.4793661305927
6451	b	34	42.1597792229051
6452	a	34	23.8503309740743
6453	a	35	63.0771035588747
6454	b	31	28.6054228677498
6455	c	34	45.5982726742627
6456	a	37	63.7016279299909
6457	c	32	72.5143006077007
6458	a	36	23.6785643115147
6459	c	38	75.3208507784216
6460	b	37	48.9376944640019
6461	b	32	45.4459771642559
6462	a	36	71.4171086338531
6463	c	39	59.1567687008298
6464	a	31	39.7325418724453
6465	a	32	70.5862917412001
6466	b	36	71.3186958245264
6467	a	39	45.3225458995787
6468	c	33	71.4182410949045
6469	a	33	53.5514133839696
6470	b	35	29.2310512185301
6471	c	30	69.910890352131
6472	a	40	74.9463956595475
6473	c	32	38.8700751027707
6474	a	31	27.0853499232285
6475	a	32	63.3777212614142
6476	c	34	39.23345877272
6477	c	41	56.8835826944455
6478	a	35	34.995360042837
6479	b	31	46.6126611718666
6480	b	35	50.3929484803235
6481	b	35	43.8928018024197
6482	c	33	40.7211945941335
6483	c	36	44.7418637709795
6484	a	36	56.0309936081096
6485	a	37	65.954397825559
6486	c	31	42.0206488890748
6487	b	33	43.125975604004
6488	a	37	44.8153683437228
6489	c	33	41.9577691974184
6490	c	38	70.20712275723
6491	c	34	36.2423594058209
6492	c	39	36.8517003894373
6493	b	33	56.1007460707648
6494	a	35	50.0172170435861
6495	a	34	31.0614072801584
6496	c	34	45.964746594379
6497	b	35	37.947828983937
6498	a	34	57.3758891593362
6499	a	36	55.7565601244506
6500	c	30	31.7246264189324
6501	c	33	56.8559061333157
6502	c	37	28.9133710225879
6503	b	36	37.0539894277702
6504	c	40	55.1492163898753
6505	a	38	45.2794662958578
6506	a	32	65.1363316278066
6507	c	35	41.3573844699173
6508	a	35	71.4254883664751
6509	b	44	42.3991919095158
6510	a	30	41.8555944700062
6511	b	33	-13.5352293157259
6512	b	32	53.99363648414
6513	b	34	13.1794731415638
6514	c	33	28.1333417334379
6515	b	33	59.9784767620915
6516	b	31	39.3076620465907
6517	a	35	44.8513828141898
6518	c	41	31.9751690364469
6519	b	33	64.8039876140674
6520	b	33	41.9628579994743
6521	c	33	39.4386653288593
6522	c	36	47.2533067045124
6523	c	39	57.1837218317892
6524	b	36	56.2807076150942
6525	b	35	52.1528665139741
6526	a	37	54.0326594971402
6527	a	35	60.8011672811812
6528	a	32	58.4893447806257
6529	b	30	50.7126012782095
6530	c	37	67.3592576204337
6531	c	35	60.2588568751307
6532	a	35	72.5693064257905
6533	b	34	63.8258696408914
6534	c	33	78.1433022720964
6535	b	39	46.5469143969863
6536	c	32	64.2125386731335
6537	b	33	55.3911633508761
6538	a	36	54.9498384697779
6539	a	33	56.5181218470744
6540	c	30	53.9368009941399
6541	a	32	67.9879776681159
6542	c	33	22.7836084545244
6543	b	29	65.3747679502117
6544	a	34	41.7705793590306
6545	c	35	50.7444452155519
6546	b	34	24.1196092677171
6547	b	31	36.7171698742238
6548	b	37	57.8014578968835
6549	c	35	47.0807469175177
6550	b	34	56.8087291678905
6551	a	35	29.5151682478498
6552	a	34	69.5035785093616
6553	c	34	58.6665540006161
6554	c	32	44.4506788142456
6555	b	31	55.6413877062567
6556	a	40	47.0822368216944
6557	b	36	31.2137664178811
6558	c	30	26.5562692739157
6559	c	32	47.5539086310997
6560	c	33	34.7353166814782
6561	c	32	61.9878244871805
6562	b	31	28.0394504548377
6563	a	33	57.6401402041742
6564	b	36	82.6912494620395
6565	a	27	25.0125149291989
6566	b	37	63.5868673643412
6567	a	30	70.4694776825481
6568	a	34	43.671624370876
6569	a	32	53.1855486490988
6570	b	34	55.5578046423674
6571	c	33	51.423152211256
6572	b	35	57.9015617374061
6573	c	35	69.0429809038583
6574	b	35	32.2823105647078
6575	c	33	26.2344149930964
6576	c	33	55.0296403676997
6577	b	32	55.906918672669
6578	b	39	25.858217975333
6579	c	27	66.1850931330825
6580	a	35	34.1871499353406
6581	b	35	62.489634366858
6582	a	34	63.8273465025814
6583	a	36	55.7775126529437
6584	c	36	41.4692703143371
6585	a	35	77.7448567966286
6586	b	34	43.3049111853538
6587	c	30	55.7850964327473
6588	b	35	43.8237411047137
6589	a	39	50.5698196827911
6590	c	32	41.6946167347963
6591	c	32	73.3012677036092
6592	a	38	36.4129873224644
6593	c	38	54.7571409203183
6594	c	34	73.3560583249486
6595	c	36	60.5398850749974
6596	c	34	57.8862169583459
6597	b	30	36.2082411431932
6598	b	33	58.7291239138075
6599	b	38	51.4841975041309
6600	b	43	40.8172137885493
6601	b	35	50.0884939698706
6602	b	34	48.9460656691987
6603	c	27	51.314642835662
6604	c	32	36.164249550441
6605	c	33	47.6550661008182
6606	b	34	29.8295456290033
6607	b	35	35.139052373444
6608	a	37	43.5191354858419
6609	a	32	48.7800978932354
6610	a	29	45.6542123469547
6611	b	33	23.1439536411579
6612	a	34	35.0716330538009
6613	c	31	23.8875909166853
6614	c	39	66.0905035624299
6615	b	32	52.5065111883569
6616	a	42	87.4627447683152
6617	a	39	44.7283937095573
6618	c	34	29.8782561533491
6619	b	31	90.093589448112
6620	b	37	54.5880822225875
6621	a	36	47.0042166845842
6622	a	36	32.4126713515899
6623	a	43	35.8777656174699
6624	a	38	61.2270034689633
6625	a	29	39.0487531660202
6626	a	32	78.2805566881758
6627	c	32	64.0124113078296
6628	a	31	23.3352399296572
6629	a	37	36.9638445086895
6630	a	29	52.9128908551517
6631	b	30	28.6003122864413
6632	a	32	44.9525185334366
6633	a	34	83.1721620949464
6634	a	36	32.8908812002975
6635	b	35	57.9175969033118
6636	c	32	42.9263566862036
6637	a	32	42.9911412362582
6638	c	39	79.0641977906347
6639	a	35	46.7743853279783
6640	b	36	48.3213534795723
6641	c	30	31.575552661692
6642	a	31	85.7888380705836
6643	b	35	60.7099503863427
6644	c	32	66.9858035942794
6645	a	38	55.3354399520047
6646	b	36	52.1486749443755
6647	b	36	33.4701070555145
6648	a	34	60.2511802145179
6649	c	38	51.4495690326351
6650	c	34	45.2953483918242
6651	b	34	59.5965170246122
6652	b	37	41.0371860432622
6653	a	38	52.5517270153115
6654	c	38	90.8323797204922
6655	b	40	68.0920519501599
6656	b	36	57.3493794554524
6657	a	36	46.4244952321646
6658	a	36	74.6041296145245
6659	c	36	66.6010561644678
6660	c	35	72.3607246220818
6661	c	34	52.5452946743727
6662	c	36	60.5624093973131
6663	c	37	46.0098036883159
6664	c	35	49.9837675309883
6665	c	31	41.2873304597921
6666	c	39	41.2358081537537
6667	c	37	46.9698540415325
6668	c	26	89.1778414447147
6669	c	34	49.9574166520017
6670	a	36	70.2884893147414
6671	a	41	59.8949030473274
6672	b	38	34.9193588929145
6673	a	32	39.5826533251156
6674	a	31	64.1484291988391
6675	b	34	79.370394672702
6676	b	33	64.250102341762
6677	b	35	42.7137536201098
6678	c	29	52.1656681254119
6679	a	35	27.5254800159284
6680	c	30	53.2367370262656
6681	b	36	71.1712830480585
6682	b	33	65.8847287270289
6683	a	35	57.0509856259631
6684	c	38	41.4420014113079
6685	b	35	53.7577537206032
6686	a	35	73.0668271848879
6687	c	34	67.3738652231288
6688	b	35	65.2061966079259
6689	a	37	85.1421400545436
6690	a	33	64.0791344815845
6691	b	32	45.0198348825985
6692	a	35	68.1474322058133
6693	c	34	48.9578459220876
6694	c	38	35.4166015553067
6695	a	36	62.1111364143281
6696	a	32	36.2918442710844
6697	a	35	15.7342213749444
6698	a	37	53.5108510843057
6699	c	40	47.6117216118514
6700	a	29	27.5379650515477
6701	c	34	37.2464891487511
6702	a	34	34.1826182789292
6703	c	35	53.7838949615101
6704	c	37	52.2083090477796
6705	a	34	39.8361533691269
6706	c	31	77.4371908640312
6707	a	39	42.8179779551209
6708	a	32	45.4053087371376
6709	b	31	52.4867175437543
6710	b	33	54.3475421420198
6711	a	35	65.6477498749705
6712	b	37	42.4705470292943
6713	a	31	60.8284967151399
6714	c	35	34.8418714863792
6715	b	34	52.7845436730383
6716	a	31	50.7600042444598
6717	a	35	53.0770139789392
6718	a	30	43.5740658684794
6719	b	31	46.532317655983
6720	c	33	29.3363309032115
6721	b	30	44.8123608039997
6722	a	37	38.3721096947474
6723	c	39	39.5520178998432
6724	a	33	35.1195750946814
6725	a	34	51.8808458302004
6726	a	33	43.0775480151814
6727	c	30	64.1888113524225
6728	b	35	61.6689072506877
6729	a	37	52.5628261842432
6730	c	33	20.6205207912574
6731	a	35	70.392580945359
6732	b	32	57.5900610809018
6733	b	32	48.4341950888837
6734	a	31	67.213159717325
6735	c	37	40.4202998525616
6736	a	36	46.1246266518779
6737	b	40	60.3206343934497
6738	a	38	50.83761564954
6739	b	35	44.796551252151
6740	a	34	53.8776129941244
6741	c	33	37.7165310026232
6742	b	32	55.020492367151
6743	a	37	52.5778887782618
6744	a	33	51.8161346733834
6745	a	36	59.7286610740711
6746	b	35	45.7625895381693
6747	a	38	50.476890946215
6748	b	31	42.7265973331911
6749	a	31	23.4513243812211
6750	b	36	40.0732204863859
6751	b	33	65.5595862829222
6752	c	33	49.8949443693037
6753	c	36	67.0472313044209
6754	c	32	51.8292515557862
6755	a	34	41.0317262050103
6756	b	38	48.4969634325854
6757	b	35	53.9180704924994
6758	c	36	47.1027602180941
6759	a	37	32.0322579823333
6760	b	31	75.8436739061555
6761	c	36	59.6396136425437
6762	a	35	62.347108773479
6763	c	29	74.0049409521135
6764	c	36	65.8787089979222
6765	b	36	44.6353428234328
6766	a	31	43.0797671517449
6767	b	32	79.1330513426625
6768	b	37	45.1735781491306
6769	c	35	36.6150791767394
6770	a	40	47.9596794111977
6771	b	37	69.7414832193872
6772	b	36	47.1408890678812
6773	a	33	27.0938300753416
6774	b	36	39.6254443925433
6775	b	31	26.13307281536
6776	a	34	35.6132491584413
6777	c	38	38.8464440855493
6778	a	37	29.0698457398059
6779	a	36	39.7495220639799
6780	a	33	57.2822230363407
6781	c	40	70.5790580225792
6782	b	36	26.6127441526078
6783	b	39	63.4608298876947
6784	c	28	93.9225133157662
6785	b	36	31.4760088103553
6786	a	35	24.9690590121053
6787	b	33	51.9719424394644
6788	a	32	54.9759451741352
6789	c	40	60.4748395234631
6790	b	37	76.8253225709751
6791	c	32	37.3566615174608
6792	c	33	39.3071038735367
6793	c	32	60.4772623668423
6794	c	34	65.6376829714866
6795	a	38	81.2317425432926
6796	b	35	71.0609983261127
6797	b	30	77.8686378953779
6798	b	31	70.6985495538649
6799	b	37	59.84569225956
6800	b	36	55.861211347364
6801	b	38	50.3795015444326
6802	a	35	56.5106644782126
6803	a	31	58.580119796962
6804	c	33	54.6837019171778
6805	a	38	37.4266039324283
6806	b	37	59.9204346063096
6807	a	29	55.3777769808054
6808	c	33	62.1626256490534
6809	b	35	35.5876884832853
6810	a	41	39.5535004838881
6811	a	34	45.8583308339892
6812	c	38	32.6215711593578
6813	a	35	24.3564874388215
6814	c	28	31.5490677455125
6815	c	36	80.3635630894775
6816	c	37	28.2960033083053
6817	b	38	52.5167753257533
6818	a	39	74.6907961798341
6819	c	41	48.817569773673
6820	b	35	81.6137043639369
6821	b	31	45.1637843303687
6822	b	32	68.3860076975408
6823	c	39	43.0974858023231
6824	b	34	46.4614276687613
6825	a	40	56.9462095420107
6826	b	32	41.7902540415416
6827	c	37	55.971042323808
6828	c	32	43.2174026928384
6829	c	40	50.9459792180339
6830	b	34	76.564873003196
6831	a	37	46.7249407662999
6832	c	34	27.1627690421188
6833	b	32	17.991272887754
6834	b	30	30.7088050736797
6835	a	37	32.1794971997957
6836	b	34	70.4429066332383
6837	b	35	69.8127996260009
6838	b	32	56.8456710885529
6839	b	34	47.708597024833
6840	b	37	30.4058242817279
6841	a	33	33.3709986635728
6842	a	33	57.6701096013057
6843	b	32	57.9036606712497
6844	b	35	66.9477186765002
6845	a	32	61.9099782106044
6846	b	39	67.2240653901518
6847	c	40	34.3765544516771
6848	a	35	45.0079831397583
6849	a	36	33.2374476524906
6850	c	30	66.9938732092953
6851	c	37	39.3506519105532
6852	a	33	44.4340770016045
6853	b	33	54.1988159292794
6854	a	40	52.4456172604859
6855	a	38	32.6357873665356
6856	b	37	40.6773363166021
6857	c	32	73.3919588363331
6858	a	36	63.4341957595016
6859	c	37	51.0065165723693
6860	c	35	37.9672746282595
6861	b	33	51.8040701286755
6862	a	33	56.1641962965978
6863	a	36	54.3306497110158
6864	a	36	69.1598329912917
6865	b	33	39.8597235300717
6866	a	38	43.6607715968499
6867	a	35	42.4150999172107
6868	c	37	49.0775698242444
6869	c	39	27.5219907201168
6870	c	31	24.2118317702801
6871	a	37	62.2564606045609
6872	a	33	66.5433141776011
6873	b	36	54.3109869756062
6874	b	39	34.9807306102826
6875	c	33	52.548759584034
6876	c	37	54.3792552583167
6877	b	30	56.7953211846099
6878	c	40	61.225041255143
6879	c	34	83.4164977069836
6880	a	31	53.5181543398261
6881	b	35	60.6390299089888
6882	a	35	68.4643876742554
6883	a	37	16.9884965537789
6884	c	38	48.8377127466837
6885	c	34	64.0978748637814
6886	b	31	43.6931807523158
6887	a	33	58.2045255599848
6888	b	36	23.5055167283432
6889	a	32	57.6726802923461
6890	a	34	64.9783366857274
6891	b	35	65.9532902694229
6892	c	36	46.3956882389606
6893	b	40	65.8714693803276
6894	b	33	77.6683774320614
6895	a	32	67.850168854698
6896	b	39	51.7032298263843
6897	b	40	65.8391333896471
6898	a	36	54.5065775587369
6899	b	32	41.4413217326617
6900	b	37	49.8383273469111
6901	a	32	81.9286300657008
6902	b	32	51.8924348847222
6903	c	34	32.2111423976364
6904	a	30	51.7247514699225
6905	b	32	45.5963481612763
6906	a	37	31.7695593802883
6907	c	37	50.3052364963791
6908	c	35	29.7846849927258
6909	b	31	66.2307667109745
6910	c	41	48.1115079259852
6911	c	38	60.5777942919092
6912	a	33	45.2690206298241
6913	a	27	49.6720711464383
6914	a	36	48.7041687784676
6915	b	30	25.8783259674533
6916	c	31	37.7259733416688
6917	c	30	54.4060875106489
6918	a	33	52.6412370797293
6919	a	29	58.847744941782
6920	b	35	58.706732924528
6921	a	37	64.51800982244
6922	a	33	39.0916498187745
6923	b	32	58.3669195312655
6924	b	37	13.6837722586507
6925	b	37	62.0072680002067
6926	b	35	37.8675645200567
6927	b	31	31.0741294380826
6928	b	33	19.0321223892347
6929	b	35	45.0964335839638
6930	b	30	40.3161459317488
6931	b	36	84.8799966172674
6932	a	35	32.5244252992049
6933	a	42	66.8930595469723
6934	b	40	34.1356996320932
6935	b	35	51.9568535756897
6936	c	34	42.3433343533259
6937	a	37	41.3184439355094
6938	b	37	38.4572916389418
6939	a	32	53.6293953343029
6940	a	34	38.9374000775227
6941	c	41	24.8798480343009
6942	a	34	49.0460527982698
6943	b	34	69.0401512642315
6944	a	41	27.848962235666
6945	b	40	49.5582359343092
6946	c	31	29.4228390474565
6947	c	31	57.5362056555398
6948	a	34	62.415778098465
6949	c	43	63.3344206728438
6950	c	32	51.1652109229749
6951	a	40	49.7743544759274
6952	c	35	49.4214701978402
6953	b	33	61.8250125645056
6954	c	34	65.7621502347013
6955	c	34	44.4555876014786
6956	a	33	43.0774755373664
6957	c	32	34.2427937579063
6958	a	36	46.1530143165001
6959	b	30	54.2204107880572
6960	a	36	38.288349145559
6961	a	31	46.5136737617262
6962	a	32	50.5197696596991
6963	c	33	68.0099283030898
6964	c	37	50.7967981402782
6965	c	35	51.9178536970448
6966	c	33	46.5579785751576
6967	c	38	45.0312693069398
6968	c	34	65.3986488610213
6969	c	35	50.1930435423736
6970	c	40	65.4791759070107
6971	a	28	62.2063257490394
6972	c	33	47.122360427718
6973	b	34	62.5269266229096
6974	c	33	58.1601310548891
6975	a	41	34.1247265388397
6976	c	35	57.752020640383
6977	c	40	35.9067356291554
6978	c	32	48.2095214026192
6979	c	37	49.9606503640106
6980	c	33	38.8978925046953
6981	a	38	65.1685281924808
6982	c	33	28.6882501054471
6983	c	35	52.1774459149856
6984	c	37	43.3484924904423
6985	a	33	70.0667677104336
6986	c	35	79.484810522256
6987	c	40	16.8151870783974
6988	c	36	43.0024853244473
6989	c	39	40.1761796956236
6990	b	36	35.508192833438
6991	c	32	58.6180240100531
6992	c	31	54.9393368711338
6993	a	35	59.7248167739237
6994	c	40	48.1606570296518
6995	b	35	49.6588947829252
6996	b	36	58.5147810830108
6997	c	38	60.6035717714969
6998	a	34	15.4112517346116
6999	a	32	57.3241343929523
7000	b	39	61.0367336558469
7001	c	35	57.202524136859
7002	a	30	48.6875634127161
7003	a	32	64.5475933437386
7004	a	36	38.14450776931
7005	b	35	52.3515854486848
7006	c	35	58.6975110858014
7007	b	33	47.3315721529864
7008	a	29	47.1822695437959
7009	c	35	60.6656992785315
7010	c	30	50.9780832484534
7011	b	36	45.4671011889508
7012	c	33	74.8010119848401
7013	b	33	30.6949939332471
7014	c	33	11.4537767956089
7015	b	34	50.3329293753428
7016	a	34	33.5664684156004
7017	b	38	66.23219783178
7018	a	32	65.6862396235396
7019	a	36	55.8156536419257
7020	b	34	63.6661549322187
7021	c	34	57.6432900592713
7022	a	36	32.9037372256091
7023	a	28	31.0993092041129
7024	b	38	31.0048164729085
7025	c	35	70.6971246718581
7026	a	31	37.6868717289839
7027	a	28	79.8214252473963
7028	a	39	47.6571650597919
7029	a	35	39.9549225750792
7030	b	34	59.1559789758338
7031	a	31	43.4158123935892
7032	a	31	54.0203271261596
7033	c	39	46.4868933529899
7034	b	30	28.6164362729307
7035	a	34	34.7279133973132
7036	c	34	38.7560206948384
7037	b	31	49.2329661884549
7038	c	29	35.4826331249961
7039	c	37	55.192681484958
7040	c	34	49.9269370620526
7041	b	32	26.034636581086
7042	c	35	81.5919154366869
7043	c	35	48.8720762021782
7044	c	39	61.0207622970721
7045	c	33	69.153550920236
7046	b	29	32.2737096657129
7047	a	38	63.5301773748499
7048	a	38	64.488688312378
7049	a	34	52.6127630087079
7050	b	36	42.7101397459381
7051	c	36	53.9118118607414
7052	b	36	48.0874860756817
7053	c	30	35.9612137267137
7054	c	33	64.6368742471707
7055	c	31	55.5206073127619
7056	a	34	51.2168198707831
7057	c	32	64.7787620265716
7058	c	32	34.5187118501177
7059	c	37	30.0144432659233
7060	a	35	57.3731269449576
7061	b	31	54.2751820659486
7062	b	29	42.8749268662983
7063	c	38	21.8524318582598
7064	a	35	33.5344104772663
7065	c	39	31.2920603802566
7066	c	36	53.7278141026258
7067	c	35	52.2000356247708
7068	b	38	76.4793431423697
7069	a	33	41.501324261025
7070	b	34	67.6176141752139
7071	b	35	45.8184119933989
7072	a	34	71.9856835655088
7073	c	32	63.0810778232911
7074	c	35	43.0523502575141
7075	b	34	66.1132524417045
7076	c	42	71.7096494157173
7077	a	32	69.4762191198161
7078	c	35	65.480443025321
7079	a	38	44.5950845546391
7080	a	34	39.2772368714525
7081	a	38	42.3400856925677
7082	a	35	76.2481314646148
7083	b	34	60.5348949132659
7084	a	32	58.3615676677115
7085	a	38	53.9661291937635
7086	b	36	50.3708377090428
7087	c	34	57.5647186634831
7088	b	35	57.3531534104386
7089	c	34	41.0183105935658
7090	c	32	54.0915190250166
7091	a	36	35.6460579461163
7092	c	35	45.8874491126232
7093	a	45	27.5558335558043
7094	a	37	33.4704083795682
7095	a	32	18.5209656789504
7096	c	31	7.38219753663012
7097	c	31	45.5323375402884
7098	a	28	43.8604867311648
7099	a	35	38.7214452733395
7100	a	32	49.6017887007294
7101	b	32	59.408277931513
7102	c	34	40.0869083218965
7103	c	37	31.2047183681045
7104	c	34	37.080732571845
7105	c	40	52.7049438261028
7106	a	38	66.6717994772764
7107	a	33	41.0317178601271
7108	c	38	43.0217686114071
7109	b	39	67.701820054941
7110	b	33	39.125518906885
7111	c	34	54.3708467322702
7112	b	37	65.6776389840186
7113	b	43	56.908179568866
7114	c	37	65.9954594317204
7115	c	30	52.5653183378929
7116	b	36	50.5076415169548
7117	a	31	23.719956532189
7118	b	38	71.5477843669991
7119	b	37	62.9720634867833
7120	b	32	35.2992255587613
7121	c	31	24.9654902382106
7122	c	34	78.6392764518115
7123	a	32	54.520911349271
7124	c	34	64.238670718755
7125	a	36	38.0070719618248
7126	c	34	64.6607317943289
7127	c	41	62.5249312979961
7128	a	37	36.1249062549003
7129	b	34	35.2878039730472
7130	a	37	41.3654367669008
7131	a	39	43.5185784202837
7132	c	27	25.3103918127617
7133	a	33	49.153184575881
7134	c	30	58.9096866910008
7135	a	32	14.1703782462057
7136	b	37	52.8353205323477
7137	c	36	25.295996791374
7138	b	37	65.5521890927019
7139	b	33	48.3664680310996
7140	c	35	46.0399249342984
7141	b	38	31.0041545154446
7142	b	33	35.8887442225679
7143	c	28	75.9523162742712
7144	a	37	65.7873216914535
7145	a	43	71.6998637972805
7146	c	33	60.7494701677369
7147	b	31	47.3310932438194
7148	b	32	31.938313451706
7149	b	37	45.4707153902234
7150	b	34	30.1558022339597
7151	c	38	38.9149724325664
7152	a	34	56.4759067145143
7153	b	37	68.5402352689899
7154	a	35	31.6011972750937
